ydstogo,yardline_100,game_seconds_remaining,score_differential,posteam_timeouts_remaining,defteam_timeouts_remaining,off_epa_db,off_epa_rush,def_epa_db_allowed,def_epa_rush_allowed,posteam,defteam,qtr,season,fourth_down_converted
1,2,2098,4,0.0,3.0,-0.203084238041363,-0.0408066057935439,-0.0413903957273385,-0.113407611900919,CAR,TB,2,2021,0
4,19,640,-14,3.0,3.0,-0.203084238041363,-0.0408066057935439,-0.0413903957273385,-0.113407611900919,CAR,TB,4,2021,1
7,72,263,-17,3.0,3.0,-0.203084238041363,-0.0408066057935439,-0.0413903957273385,-0.113407611900919,CAR,TB,4,2021,0
11,65,44,-24,3.0,3.0,-0.203084238041363,-0.0408066057935439,-0.0413903957273385,-0.113407611900919,CAR,TB,4,2021,0
1,44,3199,3,3.0,3.0,-0.154367322553077,-0.0422561997428628,-0.047365272964308,0.0306525913125082,CHI,MIN,1,2021,1
5,35,3063,3,3.0,3.0,-0.154367322553077,-0.0422561997428628,-0.047365272964308,0.0306525913125082,CHI,MIN,1,2021,0
1,13,2438,3,1.0,3.0,-0.154367322553077,-0.0422561997428628,-0.047365272964308,0.0306525913125082,CHI,MIN,2,2021,0
1,1,1375,4,3.0,3.0,-0.154367322553077,-0.0422561997428628,-0.047365272964308,0.0306525913125082,CHI,MIN,3,2021,0
1,51,310,-7,3.0,3.0,-0.154367322553077,-0.0422561997428628,-0.047365272964308,0.0306525913125082,CHI,MIN,4,2021,0
19,82,77,-14,2.0,3.0,-0.154367322553077,-0.0422561997428628,-0.047365272964308,0.0306525913125082,CHI,MIN,4,2021,0
2,2,855,4,3.0,2.0,-0.0284659318590698,0.0551016323853704,0.0114872148973231,-0.0432466188956354,CLE,CIN,4,2021,0
1,4,151,-11,0.0,3.0,0.122127129437059,-0.074649281857648,-0.0096652379210701,0.0136065866453079,CIN,CLE,4,2021,1
4,34,3086,-7,3.0,3.0,0.152422348206192,-0.0471301246229234,0.0711351748275989,-0.0647497134615926,DAL,PHI,1,2021,1
3,45,1417,-13,3.0,3.0,0.0455696736976477,0.0752234213645208,-0.130717881007751,-0.0153524079741334,PHI,DAL,3,2021,1
2,11,900,10,3.0,3.0,0.152422348206192,-0.0471301246229234,0.0711351748275989,-0.0647497134615926,DAL,PHI,4,2021,1
1,66,419,-31,3.0,3.0,0.0455696736976477,0.0752234213645208,-0.130717881007751,-0.0153524079741334,PHI,DAL,4,2021,1
4,47,209,-31,3.0,3.0,0.0455696736976477,0.0752234213645208,-0.130717881007751,-0.0153524079741334,PHI,DAL,4,2021,1
13,65,2974,-7,3.0,2.0,-0.0333190281071798,-0.0892652953819686,-0.0503436965594773,0.0539558584751578,DET,GB,1,2021,0
4,43,2570,0,2.0,3.0,0.182819550404436,0.0307769812202721,0.182481282928028,-0.0025383529091897,GB,DET,2,2021,0
2,2,2223,0,3.0,2.0,-0.0333190281071798,-0.0892652953819686,-0.0503436965594773,0.0539558584751578,DET,GB,2,2021,1
1,50,1842,1,1.0,2.0,-0.0333190281071798,-0.0892652953819686,-0.0503436965594773,0.0539558584751578,DET,GB,2,2021,1
2,16,1053,-8,3.0,2.0,0.182819550404436,0.0307769812202721,0.182481282928028,-0.0025383529091897,GB,DET,3,2021,1
2,42,3062,-7,3.0,3.0,0.0180039546520026,0.0788354717179548,0.186291738885607,0.0107275791556165,IND,JAX,1,2021,0
1,35,2574,-7,3.0,3.0,0.0180039546520026,0.0788354717179548,0.186291738885607,0.0107275791556165,IND,JAX,2,2021,1
5,37,957,-20,3.0,2.0,0.0180039546520026,0.0788354717179548,0.186291738885607,0.0107275791556165,IND,JAX,3,2021,1
1,1,782,-20,3.0,2.0,0.0180039546520026,0.0788354717179548,0.186291738885607,0.0107275791556165,IND,JAX,4,2021,0
12,59,591,-20,3.0,2.0,0.0180039546520026,0.0788354717179548,0.186291738885607,0.0107275791556165,IND,JAX,4,2021,0
2,41,126,15,1.0,0.0,-0.0926396308637352,-0.060367529849611,0.0659570042748828,-0.0494561174247098,JAX,IND,4,2021,1
1,48,1034,-4,3.0,3.0,0.217448973292572,0.0479323067013973,-0.0030725869405774,-0.0084545459170387,KC,DEN,3,2021,1
2,15,2980,3,3.0,3.0,0.0506130575345797,-0.107744567068705,0.0353485831102646,0.0364601640946856,LV,LAC,1,2021,1
2,19,2603,-10,3.0,3.0,0.169288067342836,-0.0365682305362618,0.145428976819152,-0.0941573677508742,LAC,LV,2,2021,1
1,82,1437,-3,3.0,3.0,0.169288067342836,-0.0365682305362618,0.145428976819152,-0.0941573677508742,LAC,LV,3,2021,0
6,18,301,-15,3.0,2.0,0.169288067342836,-0.0365682305362618,0.145428976819152,-0.0941573677508742,LAC,LV,4,2021,1
21,23,275,-15,3.0,2.0,0.169288067342836,-0.0365682305362618,0.145428976819152,-0.0941573677508742,LAC,LV,4,2021,1
10,83,109,-7,3.0,1.0,0.169288067342836,-0.0365682305362618,0.145428976819152,-0.0941573677508742,LAC,LV,4,2021,1
10,43,22,-7,1.0,0.0,0.169288067342836,-0.0365682305362618,0.145428976819152,-0.0941573677508742,LAC,LV,4,2021,1
9,74,362,-3,2.0,2.0,0.169288067342836,-0.0365682305362618,0.145428976819152,-0.0941573677508742,LAC,LV,5,2021,1
3,58,2753,14,3.0,3.0,-0.0069252511966997,-0.131465543643127,-0.0599962958870602,0.0172567841885221,MIA,NE,1,2021,0
1,55,1508,18,3.0,3.0,-0.059539111185212,-0.101778351777619,0.145716136003087,4.0320512764106e-05,NO,ATL,3,2021,0
2,8,1296,-18,3.0,3.0,-0.0274293939966241,-0.165452977309345,-0.0788911638276579,-0.14329219669926,ATL,NO,3,2021,0
2,77,173,-17,1.0,2.0,-0.0274293939966241,-0.165452977309345,-0.0788911638276579,-0.14329219669926,ATL,NO,4,2021,1
10,19,72,-17,1.0,2.0,-0.0274293939966241,-0.165452977309345,-0.0788911638276579,-0.14329219669926,ATL,NO,4,2021,1
4,29,2610,10,2.0,3.0,0.159837987527522,0.104541160044306,0.223361584736026,-0.0019141111191638,BUF,NYJ,2,2021,0
5,40,2039,-10,3.0,1.0,-0.11469254442668,-0.0286996186236289,-0.102183586392801,-0.056858085890702,NYJ,BUF,2,2021,1
2,45,2658,-3,3.0,3.0,-0.0011047988787656,0.0203448133372196,0.0362222305308159,0.0241201814011249,BAL,PIT,2,2021,0
1,17,969,4,3.0,3.0,-0.0011047988787656,0.0203448133372196,0.0362222305308159,0.0241201814011249,BAL,PIT,3,2021,1
8,41,148,0,0.0,2.0,-0.0811620981004101,-0.0447557733927318,0.158396814098803,-0.114241030038333,PIT,BAL,5,2021,1
1,80,3035,0,3.0,3.0,0.0875927762260114,-0.0163478201735582,0.0995557234928789,-0.0792646355344513,ARI,SEA,1,2021,1
25,90,904,0,3.0,3.0,0.0875927762260114,-0.0163478201735582,0.0995557234928789,-0.0792646355344513,ARI,SEA,3,2021,0
1,2,2431,3,1.0,3.0,0.199761580062529,-0.15954127739265,0.0184179443870635,-0.0881611443495041,LA,SF,2,2021,1
1,60,3443,0,3.0,3.0,-0.102392784980025,-0.158234230656084,-0.016855809728314,-0.0454099413988595,HOU,TEN,1,2021,1
1,32,2867,-3,3.0,3.0,-0.207673465341111,-0.0833999289770839,0.137695967914493,-0.0579599426170818,NYG,WAS,1,2021,0
1,50,1354,6,3.0,3.0,-0.0606909437414941,-0.0310167832804729,0.045012911763321,0.0173803863854604,WAS,NYG,3,2021,1
5,51,900,-12,3.0,3.0,-0.207673465341111,-0.0833999289770839,0.137695967914493,-0.0579599426170818,NYG,WAS,4,2021,1
2,32,775,-12,3.0,3.0,-0.207673465341111,-0.0833999289770839,0.137695967914493,-0.0579599426170818,NYG,WAS,4,2021,1
3,16,9,-15,0.0,3.0,-0.207673465341111,-0.0833999289770839,0.137695967914493,-0.0579599426170818,NYG,WAS,4,2021,0
4,56,1344,-28,3.0,2.0,0.0875927762260114,-0.0163478201735582,-0.0388880014615673,-0.08048421335086,ARI,LA,3,2021,1
9,61,189,-23,1.0,2.0,0.0875927762260114,-0.0163478201735582,-0.0388880014615673,-0.08048421335086,ARI,LA,4,2021,0
1,31,2013,7,3.0,3.0,0.122127129437059,-0.074649281857648,0.145428976819152,-0.0941573677508742,CIN,LV,2,2021,1
5,56,267,-10,1.0,2.0,0.0506130575345797,-0.107744567068705,0.0114872148973231,-0.0432466188956354,LV,CIN,4,2021,1
9,9,17,-7,0.0,1.0,0.0506130575345797,-0.107744567068705,0.0114872148973231,-0.0432466188956354,LV,CIN,4,2021,0
5,45,1822,-27,0.0,2.0,0.134728608878056,0.0153161202394724,-0.102183586392801,-0.056858085890702,NE,BUF,2,2021,1
3,3,1156,-30,3.0,3.0,0.134728608878056,0.0153161202394724,-0.102183586392801,-0.056858085890702,NE,BUF,3,2021,1
2,54,319,-37,3.0,2.0,0.134728608878056,0.0153161202394724,-0.102183586392801,-0.056858085890702,NE,BUF,4,2021,1
4,4,109,-37,3.0,2.0,0.134728608878056,0.0153161202394724,-0.102183586392801,-0.056858085890702,NE,BUF,4,2021,1
4,47,2169,-17,3.0,2.0,0.0455696736976477,0.0752234213645208,-0.0413903957273385,-0.113407611900919,PHI,TB,2,2021,1
10,37,2035,-17,3.0,2.0,0.0455696736976477,0.0752234213645208,-0.0413903957273385,-0.113407611900919,PHI,TB,2,2021,0
3,54,1239,-24,3.0,2.0,0.0455696736976477,0.0752234213645208,-0.0413903957273385,-0.113407611900919,PHI,TB,3,2021,0
1,14,76,16,1.0,0.0,0.162637676414975,-0.0075725442210466,0.0711351748275989,-0.0647497134615926,TB,PHI,4,2021,0
1,66,737,-28,3.0,2.0,-0.0811620981004101,-0.0447557733927318,0.0801890032877875,0.0162580642613961,PIT,KC,4,2021,1
2,20,490,-28,3.0,2.0,-0.0811620981004101,-0.0447557733927318,0.0801890032877875,0.0162580642613961,PIT,KC,4,2021,1
5,52,841,-16,3.0,3.0,0.152422348206192,-0.0471301246229234,0.0184179443870635,-0.0881611443495041,DAL,SF,4,2021,1
11,47,109,-6,3.0,3.0,0.152422348206192,-0.0471301246229234,0.0184179443870635,-0.0881611443495041,DAL,SF,4,2021,0
2,50,3464,0,3.0,3.0,0.159837987527522,0.104541160044306,0.0801890032877875,0.0162580642613961,BUF,KC,1,2021,1
1,1,3187,0,3.0,3.0,0.159837987527522,0.104541160044306,0.0801890032877875,0.0162580642613961,BUF,KC,1,2021,1
1,40,1506,0,3.0,3.0,0.217448973292572,0.0479323067013973,-0.102183586392801,-0.056858085890702,KC,BUF,3,2021,1
4,30,168,-5,3.0,3.0,0.159837987527522,0.104541160044306,0.0801890032877875,0.0162580642613961,BUF,KC,4,2021,1
13,27,120,-5,3.0,3.0,0.159837987527522,0.104541160044306,0.0801890032877875,0.0162580642613961,BUF,KC,4,2021,1
1,35,441,0,2.0,3.0,0.0396296527685505,-0.0055966636519145,0.0114872148973231,-0.0432466188956354,TEN,CIN,4,2021,0
9,29,1018,-21,3.0,3.0,0.162637676414975,-0.0075725442210466,-0.0388880014615673,-0.08048421335086,TB,LA,3,2021,1
14,36,748,-14,3.0,3.0,0.162637676414975,-0.0075725442210466,-0.0388880014615673,-0.08048421335086,TB,LA,4,2021,0
9,31,271,-14,3.0,2.0,0.162637676414975,-0.0075725442210466,-0.0388880014615673,-0.08048421335086,TB,LA,4,2021,0
1,9,46,-7,0.0,1.0,0.162637676414975,-0.0075725442210466,-0.0388880014615673,-0.08048421335086,TB,LA,4,2021,1
1,19,374,-7,3.0,2.0,0.167411719699395,-0.0343888339650609,-0.0503436965594773,0.0539558584751578,SF,GB,4,2021,0
1,43,1383,-3,2.0,3.0,0.199761580062529,-0.15954127739265,0.0184179443870635,-0.0881611443495041,LA,SF,3,2021,0
1,49,3300,0,3.0,3.0,0.122127129437059,-0.074649281857648,-0.0388880014615673,-0.08048421335086,CIN,LA,1,2021,0
1,22,1689,4,3.0,3.0,0.122127129437059,-0.074649281857648,-0.0388880014615673,-0.08048421335086,CIN,LA,3,2021,1
1,70,300,-4,3.0,3.0,0.199761580062529,-0.15954127739265,0.0114872148973231,-0.0432466188956354,LA,CIN,4,2021,1
1,49,43,-3,1.0,3.0,0.122127129437059,-0.074649281857648,-0.0388880014615673,-0.08048421335086,CIN,LA,4,2021,0
1,28,452,-21,3.0,3.0,-0.0984998625645476,-0.0548190475829314,0.0498352338762472,-0.0881146542905888,NYJ,BAL,4,2022,1
3,14,317,-21,3.0,3.0,-0.0984998625645476,-0.0548190475829314,0.0498352338762472,-0.0881146542905888,NYJ,BAL,4,2022,1
6,6,262,-21,3.0,3.0,-0.0984998625645476,-0.0548190475829314,0.0498352338762472,-0.0881146542905888,NYJ,BAL,4,2022,0
15,22,78,-21,3.0,2.0,-0.0984998625645476,-0.0548190475829314,0.0498352338762472,-0.0881146542905888,NYJ,BAL,4,2022,1
2,28,2094,-10,3.0,3.0,-0.115471671575522,-0.0408185913049886,-0.0290745500726905,-0.0787454265271967,LA,BUF,2,2022,1
1,67,503,-21,3.0,3.0,-0.115471671575522,-0.0408185913049886,-0.0290745500726905,-0.0787454265271967,LA,BUF,4,2022,1
14,16,47,-21,3.0,1.0,-0.115471671575522,-0.0408185913049886,-0.0290745500726905,-0.0787454265271967,LA,BUF,4,2022,0
3,36,3260,0,2.0,3.0,-0.0173382228858478,0.0460923799983987,0.0660782958209242,-0.0589733807286488,CLE,CAR,1,2022,0
1,52,1601,10,3.0,3.0,-0.0173382228858478,0.0460923799983987,0.0660782958209242,-0.0589733807286488,CLE,CAR,3,2022,1
1,7,2880,4,3.0,3.0,0.0377859277375714,-0.0250642188877621,-0.0425794260832474,-0.0500100782250569,SEA,DEN,1,2022,0
1,1,1362,-4,3.0,3.0,-0.135919334056278,-0.0839714720881183,0.0594996137671447,0.0095006022252679,DEN,SEA,3,2022,0
1,5,3261,0,3.0,3.0,0.0510378751168064,-0.10562027337913,0.0272061644169742,0.059364174017147,MIN,GB,1,2022,1
1,1,2283,-7,1.0,2.0,-0.0027228328387493,0.0112505062800644,0.0737804800062335,0.0059932683096089,GB,MIN,2,2022,0
1,18,230,-16,3.0,3.0,-0.0027228328387493,0.0112505062800644,0.0737804800062335,0.0059932683096089,GB,MIN,4,2022,0
2,2,2654,3,3.0,3.0,-0.155576754943962,-0.150750001532218,0.0060041396652722,0.0022808636045725,IND,HOU,2,2022,0
3,3,2103,-11,3.0,2.0,0.0924627864850678,-0.0227151083708008,-0.0306604018695505,-0.101047003155417,JAX,WAS,2,2022,0
2,4,2257,7,2.0,3.0,0.279423154394809,0.0305961547739679,0.0516727774722706,-0.0401090189165221,KC,ARI,2,2022,1
2,34,1840,-13,2.0,2.0,-0.122972613953302,-0.023930187819039,0.0038904305701161,-0.0077411676617833,ARI,KC,2,2022,0
2,24,860,-30,3.0,3.0,-0.122972613953302,-0.023930187819039,0.0038904305701161,-0.0077411676617833,ARI,KC,4,2022,1
6,6,778,-30,2.0,3.0,-0.122972613953302,-0.023930187819039,0.0038904305701161,-0.0077411676617833,ARI,KC,4,2022,1
3,57,21,-23,2.0,3.0,-0.122972613953302,-0.023930187819039,0.0038904305701161,-0.0077411676617833,ARI,KC,4,2022,1
1,28,1900,7,3.0,3.0,0.0434500162542799,-0.0296449917623728,0.125615439927921,-0.0321244435044334,LAC,LV,2,2022,0
4,34,1130,-14,3.0,2.0,0.031515370807129,-0.0203637141855774,-0.0198011435169777,0.0667884211673138,LV,LAC,3,2022,1
8,65,120,-5,2.0,2.0,0.031515370807129,-0.0203637141855774,-0.0198011435169777,0.0667884211673138,LV,LAC,4,2022,0
7,42,1824,10,3.0,0.0,0.0782135202997871,-0.0503869851863252,-0.0739380818279225,-0.0955491858012478,MIA,NE,2,2022,1
3,50,586,-13,2.0,3.0,-0.0424022309437877,-0.0648957740821741,0.0237407001331197,-0.0455087421911448,NE,MIA,4,2022,0
1,17,120,-7,3.0,3.0,0.0151237048350809,0.0758147847635044,0.0686515936063992,-0.127757474644711,NYG,TEN,4,2022,1
5,40,3133,-7,3.0,3.0,0.144295467584391,0.105135706629015,0.0793896959174667,0.0931393503388608,PHI,DET,1,2022,0
1,1,2580,-7,2.0,3.0,0.144295467584391,0.105135706629015,0.0793896959174667,0.0931393503388608,PHI,DET,2,2022,1
1,7,1920,-14,3.0,2.0,0.170051546591651,-0.0766432563049112,-0.144603883613024,0.0241196295530708,DET,PHI,2,2022,1
1,40,66,3,1.0,0.0,0.144295467584391,0.105135706629015,0.0793896959174667,0.0931393503388608,PHI,DET,4,2022,1
1,35,1876,-14,3.0,2.0,0.133940440435068,-0.0311064836004527,0.0857667013571635,-0.0610428846479991,CIN,PIT,2,2022,1
6,36,503,-6,3.0,3.0,0.133940440435068,-0.0311064836004527,0.0857667013571635,-0.0610428846479991,CIN,PIT,4,2022,0
2,2,116,-6,2.0,3.0,0.133940440435068,-0.0311064836004527,0.0857667013571635,-0.0610428846479991,CIN,PIT,4,2022,0
8,54,223,-9,2.0,3.0,0.198157333145763,-0.0633807030022633,0.187238358579446,0.0388945388278727,SF,CHI,4,2022,0
9,79,96,-9,0.0,3.0,0.198157333145763,-0.0633807030022633,0.187238358579446,0.0388945388278727,SF,CHI,4,2022,0
2,41,814,-16,3.0,3.0,0.0752816044480671,-0.0172231878530104,0.0373752719888345,-0.0568280286423293,DAL,TB,4,2022,0
1,42,297,-16,3.0,2.0,0.0752816044480671,-0.0172231878530104,0.0373752719888345,-0.0568280286423293,DAL,TB,4,2022,1
15,42,201,-16,3.0,2.0,0.0752816044480671,-0.0172231878530104,0.0373752719888345,-0.0568280286423293,DAL,TB,4,2022,0
3,74,133,-16,0.0,2.0,0.0752816044480671,-0.0172231878530104,0.0373752719888345,-0.0568280286423293,DAL,TB,4,2022,1
12,59,56,-16,0.0,2.0,0.0752816044480671,-0.0172231878530104,0.0373752719888345,-0.0568280286423293,DAL,TB,4,2022,0
1,11,757,-16,2.0,2.0,-0.122972613953302,-0.023930187819039,0.125615439927921,-0.0321244435044334,ARI,LV,4,2022,0
4,25,521,-16,1.0,2.0,-0.122972613953302,-0.023930187819039,0.125615439927921,-0.0321244435044334,ARI,LV,4,2022,1
1,43,148,-8,1.0,2.0,-0.122972613953302,-0.023930187819039,0.125615439927921,-0.0321244435044334,ARI,LV,4,2022,1
3,3,5,-8,0.0,1.0,-0.122972613953302,-0.023930187819039,0.125615439927921,-0.0321244435044334,ARI,LV,4,2022,1
1,37,336,0,1.0,2.0,-0.122972613953302,-0.023930187819039,0.125615439927921,-0.0321244435044334,ARI,LV,5,2022,0
2,50,2657,-7,3.0,3.0,0.0280903388659412,0.0190759653859372,0.047665177498347,-0.0438264598605247,ATL,LA,2,2022,0
1,13,2130,-14,3.0,2.0,0.0280903388659412,0.0190759653859372,0.047665177498347,-0.0438264598605247,ATL,LA,2,2022,1
7,74,13,6,0.0,0.0,-0.115471671575522,-0.0408185913049886,0.159738685227626,-0.0103221251524008,LA,ATL,4,2022,0
1,31,3196,3,3.0,3.0,0.0151237048350809,0.0758147847635044,0.0660782958209242,-0.0589733807286488,NYG,CAR,1,2022,1
1,52,2705,-6,2.0,3.0,-0.0847843871873472,0.0163259363597424,0.0434427247296269,0.102546127805335,CAR,NYG,1,2022,1
1,1,493,-14,2.0,3.0,-0.196008252817461,0.0903267760540721,0.0272061644169742,0.059364174017147,CHI,GB,4,2022,0
2,56,3453,0,3.0,3.0,0.0752816044480671,-0.0172231878530104,-0.0177772402786978,-0.0553850172709601,DAL,CIN,1,2022,1
6,27,363,-8,2.0,2.0,0.133940440435068,-0.0311064836004527,-0.0737139877762198,-0.0972682672387499,CIN,DAL,4,2022,1
1,14,1527,0,3.0,3.0,-0.183350684578015,-0.18242570024142,-0.0425794260832474,-0.0500100782250569,HOU,DEN,3,2022,1
2,50,1295,-3,2.0,3.0,-0.135919334056278,-0.0839714720881183,0.0060041396652722,0.0022808636045725,DEN,HOU,3,2022,1
15,37,87,-7,3.0,0.0,-0.183350684578015,-0.18242570024142,-0.0425794260832474,-0.0500100782250569,HOU,DEN,4,2022,0
11,76,17,-7,0.0,0.0,-0.183350684578015,-0.18242570024142,-0.0425794260832474,-0.0500100782250569,HOU,DEN,4,2022,0
3,47,3185,0,3.0,3.0,0.0924627864850678,-0.0227151083708008,0.0299328329017381,-0.0736703928997157,JAX,IND,1,2022,1
1,5,922,17,2.0,3.0,0.0924627864850678,-0.0227151083708008,0.0299328329017381,-0.0736703928997157,JAX,IND,3,2022,1
13,13,641,-24,2.0,2.0,-0.155576754943962,-0.150750001532218,0.0429908623963074,-0.0682250982702981,IND,JAX,4,2022,0
7,8,383,-24,2.0,2.0,-0.155576754943962,-0.150750001532218,0.0429908623963074,-0.0682250982702981,IND,JAX,4,2022,0
5,29,29,24,1.0,0.0,0.0924627864850678,-0.0227151083708008,0.0299328329017381,-0.0736703928997157,JAX,IND,4,2022,0
1,49,2821,3,3.0,3.0,0.0434500162542799,-0.0296449917623728,0.0038904305701161,-0.0077411676617833,LAC,KC,1,2022,1
1,18,1540,3,3.0,3.0,0.0434500162542799,-0.0296449917623728,0.0038904305701161,-0.0077411676617833,LAC,KC,3,2022,1
1,43,125,-10,1.0,3.0,0.0434500162542799,-0.0296449917623728,0.0038904305701161,-0.0077411676617833,LAC,KC,4,2022,1
7,7,75,-10,1.0,3.0,0.0434500162542799,-0.0296449917623728,0.0038904305701161,-0.0077411676617833,LAC,KC,4,2022,1
1,37,3012,7,3.0,2.0,-0.0247272931912449,0.0417705810043048,0.0237407001331197,-0.0455087421911448,BAL,MIA,1,2022,1
1,1,2687,7,3.0,2.0,-0.0247272931912449,0.0417705810043048,0.0237407001331197,-0.0455087421911448,BAL,MIA,2,2022,0
1,66,2312,-7,1.0,3.0,0.0782135202997871,-0.0503869851863252,0.0498352338762472,-0.0881146542905888,MIA,BAL,2,2022,1
1,55,1920,-14,0.0,3.0,0.0782135202997871,-0.0503869851863252,0.0498352338762472,-0.0881146542905888,MIA,BAL,2,2022,1
1,40,556,14,3.0,2.0,-0.0247272931912449,0.0417705810043048,0.0237407001331197,-0.0455087421911448,BAL,MIA,4,2022,0
2,54,2800,-7,2.0,3.0,-0.0984998625645476,-0.0548190475829314,-0.0121948507707013,0.0582962972459581,NYJ,CLE,1,2022,1
9,39,2269,13,2.0,2.0,0.198157333145763,-0.0633807030022633,0.0594996137671447,0.0095006022252679,SF,SEA,2,2022,0
1,11,1412,20,3.0,3.0,0.198157333145763,-0.0633807030022633,0.0594996137671447,0.0095006022252679,SF,SEA,3,2022,1
1,1,114,13,3.0,0.0,0.198157333145763,-0.0633807030022633,0.0594996137671447,0.0095006022252679,SF,SEA,4,2022,1
1,8,2537,-3,3.0,3.0,0.0556505954479082,-0.215150530495256,-0.0522904087710024,-0.0357701504167267,TB,NO,2,2022,0
10,77,8,-10,0.0,3.0,0.0466724647768604,-0.111697887723161,0.0373752719888345,-0.0568280286423293,NO,TB,4,2022,0
1,2,3027,-7,2.0,2.0,-0.0526251773780843,-0.0789832960472658,-0.0290745500726905,-0.0787454265271967,TEN,BUF,1,2022,1
1,31,2785,0,2.0,2.0,0.11834977188403,0.0287338717128317,0.0686515936063992,-0.127757474644711,BUF,TEN,1,2022,0
1,4,1867,3,1.0,2.0,0.11834977188403,0.0287338717128317,0.0686515936063992,-0.127757474644711,BUF,TEN,2,2022,1
1,25,223,34,3.0,3.0,0.11834977188403,0.0287338717128317,0.0686515936063992,-0.127757474644711,BUF,TEN,4,2022,1
3,3,2947,3,2.0,3.0,0.170051546591651,-0.0766432563049112,-0.0306604018695505,-0.101047003155417,DET,WAS,1,2022,0
1,74,900,-14,3.0,3.0,-0.0998246352647297,-0.0539285890573382,0.0793896959174667,0.0931393503388608,WAS,DET,4,2022,1
3,33,98,9,3.0,0.0,0.170051546591651,-0.0766432563049112,-0.0306604018695505,-0.101047003155417,DET,WAS,4,2022,0
4,61,60,-9,0.0,3.0,-0.0998246352647297,-0.0539285890573382,0.0793896959174667,0.0931393503388608,WAS,DET,4,2022,0
2,41,2079,-7,3.0,3.0,0.0377859277375714,-0.0250642188877621,0.159738685227626,-0.0103221251524008,SEA,ATL,2,2022,1
1,54,224,-4,2.0,3.0,0.0377859277375714,-0.0250642188877621,0.159738685227626,-0.0103221251524008,SEA,ATL,4,2022,1
18,38,90,-4,2.0,3.0,0.0377859277375714,-0.0250642188877621,0.159738685227626,-0.0103221251524008,SEA,ATL,4,2022,0
3,33,2365,-4,2.0,3.0,-0.0424022309437877,-0.0648957740821741,0.0498352338762472,-0.0881146542905888,NE,BAL,2,2022,0
1,17,818,-11,2.0,2.0,-0.0424022309437877,-0.0648957740821741,0.0498352338762472,-0.0881146542905888,NE,BAL,4,2022,1
2,2,3246,0,3.0,2.0,0.11834977188403,0.0287338717128317,0.0237407001331197,-0.0455087421911448,BUF,MIA,1,2022,1
2,30,2700,0,2.0,1.0,0.11834977188403,0.0287338717128317,0.0237407001331197,-0.0455087421911448,BUF,MIA,2,2022,1
2,2,109,-4,2.0,0.0,0.11834977188403,0.0287338717128317,0.0237407001331197,-0.0455087421911448,BUF,MIA,4,2022,0
5,41,1523,-18,2.0,3.0,-0.0984998625645476,-0.0548190475829314,-0.0177772402786978,-0.0553850172709601,NYJ,CIN,3,2022,0
1,19,1157,18,1.0,2.0,0.133940440435068,-0.0311064836004527,-0.0804618507513123,-0.019243951000006,CIN,NYJ,3,2022,0
6,14,609,-15,2.0,0.0,-0.0984998625645476,-0.0548190475829314,-0.0177772402786978,-0.0553850172709601,NYJ,CIN,4,2022,0
1,17,62,-15,0.0,0.0,-0.0984998625645476,-0.0548190475829314,-0.0177772402786978,-0.0553850172709601,NYJ,CIN,4,2022,0
2,47,1810,-3,3.0,1.0,0.0151237048350809,0.0758147847635044,-0.0737139877762198,-0.0972682672387499,NYG,DAL,2,2022,0
4,41,627,0,3.0,2.0,0.0752816044480671,-0.0172231878530104,0.0434427247296269,0.102546127805335,DAL,NYG,4,2022,1
5,32,3132,0,3.0,3.0,0.170051546591651,-0.0766432563049112,0.0737804800062335,0.0059932683096089,DET,MIN,1,2022,1
1,45,2813,7,3.0,3.0,0.170051546591651,-0.0766432563049112,0.0737804800062335,0.0059932683096089,DET,MIN,1,2022,1
1,31,2700,7,3.0,2.0,0.170051546591651,-0.0766432563049112,0.0737804800062335,0.0059932683096089,DET,MIN,2,2022,1
1,51,2104,7,2.0,1.0,0.170051546591651,-0.0766432563049112,0.0737804800062335,0.0059932683096089,DET,MIN,2,2022,0
6,45,2014,-7,1.0,2.0,0.0510378751168064,-0.10562027337913,0.0793896959174667,0.0931393503388608,MIN,DET,2,2022,1
2,46,1541,0,3.0,3.0,0.170051546591651,-0.0766432563049112,0.0737804800062335,0.0059932683096089,DET,MIN,3,2022,1
